numero finess etablissement juridique,numero finess etablissement,libelle description equipement sociaux,libta_equipement,rsej,activite,libelle activite,forme,libelle forme,nofinessej_1,raison_sociale,rslongue,code commune,departement,libelle departement,categetab,categorie,latitude,longitude,type d etablissements,code_insee
920030152,340787886,Accueil temporaire pour Personnes Âgées,Accueil de Jour,,,,,,920030152,EHPAD LES MONTS D'AURELLE,EHPAD LES MONTS D'AURELLE,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.638555768893504,3.8338322587511047,Personnes âgées,34172
340788074,340783760,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788074,EHPAD LES MURIERS,EHPAD RESIDENCE FOYER LES MURIERS,057,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.62019368260632,3.9168593170189085,Personnes âgées,34057
340788074,340783760,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340788074,EHPAD LES MURIERS,EHPAD RESIDENCE FOYER LES MURIERS,057,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.62019368260632,3.9168593170189085,Personnes âgées,34057
340788074,340783760,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788074,EHPAD LES MURIERS,EHPAD RESIDENCE FOYER LES MURIERS,057,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.62019368260632,3.9168593170189085,Personnes âgées,34057
340788074,340783760,Accueil pour Personnes Âgées,Accueil de Jour,,,,,,340788074,EHPAD LES MURIERS,EHPAD RESIDENCE FOYER LES MURIERS,057,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.62019368260632,3.9168593170189085,Personnes âgées,34057
340000546,340011352,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000546,EHPAD LES MUSCATES,EHPAD LES MUSCATES,108,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42365444586291,3.72494012542009,Personnes âgées,34108
340000546,340011352,Plateforme d'accompagnement et de répit des aidants (PFR),Accueil de Jour,,,,,,340000546,EHPAD LES MUSCATES,EHPAD LES MUSCATES,108,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42365444586291,3.72494012542009,Personnes âgées,34108
340000546,340011352,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,340000546,EHPAD LES MUSCATES,EHPAD LES MUSCATES,108,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42365444586291,3.72494012542009,Personnes âgées,34108
340000546,340011352,Accueil pour Personnes Âgées,Accueil de Jour,,,,,,340000546,EHPAD LES MUSCATES,EHPAD LES MUSCATES,108,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42365444586291,3.72494012542009,Personnes âgées,34108
340000546,340011352,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000546,EHPAD LES MUSCATES,EHPAD LES MUSCATES,108,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42365444586291,3.72494012542009,Personnes âgées,34108
340000561,340781467,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000561,EHPAD LES OLIVIERS,EHPAD LES OLIVIERS DE SAINT CHINIAN,245,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42272776311742,2.945744587047213,Personnes âgées,34245
340000561,340781467,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340000561,EHPAD LES OLIVIERS,EHPAD LES OLIVIERS DE SAINT CHINIAN,245,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.42272776311742,2.945744587047213,Personnes âgées,34245
340011295,340782689,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340011295,EHPAD LES PERGOLINES SETE HBT,EHPAD LES PERGOLINES HOPITAUX DU BASSIN DE THAU SETE,301,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.40004001466962,3.6598745766089897,Personnes âgées,34301
340000561,340791375,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,340000561,EHPAD LES PINS,EHPAD LES PINS DE CESSENON SUR ORB,074,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.44761462676092,3.0632634188447705,Personnes âgées,34074
340000561,340791375,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000561,EHPAD LES PINS,EHPAD LES PINS DE CESSENON SUR ORB,074,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.44761462676092,3.0632634188447705,Personnes âgées,34074
340000561,340791375,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340000561,EHPAD LES PINS,EHPAD LES PINS DE CESSENON SUR ORB,074,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.44761462676092,3.0632634188447705,Personnes âgées,34074
340009349,340006881,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340009349,EHPAD LES REFLETS D'ARGENT,EHPAD LES REFLETS D'ARGENT,192,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.52905503070298,3.9287854377168636,Personnes âgées,34192
340009349,340006881,Accueil pour Personnes Âgées,Accueil de Jour,,,,,,340009349,EHPAD LES REFLETS D'ARGENT,EHPAD LES REFLETS D'ARGENT,192,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.52905503070298,3.9287854377168636,Personnes âgées,34192
340018126,340018134,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340018126,EHPAD LES ROMARINS,EHPAD LES ROMARINS,341,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.50230299584346,3.5957614743030373,Personnes âgées,34341
340018126,340018134,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340018126,EHPAD LES ROMARINS,EHPAD LES ROMARINS,341,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.50230299584346,3.5957614743030373,Personnes âgées,34341
340018126,340018134,Accueil pour Personnes Âgées,Accueil de Jour,,,,,,340018126,EHPAD LES ROMARINS,EHPAD LES ROMARINS,341,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.50230299584346,3.5957614743030373,Personnes âgées,34341
340020213,340018035,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340020213,EHPAD LES TAMARIS,EHPAD LES TAMARIS SERIGNAN,299,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.271459163661724,3.27084586235414,Personnes âgées,34299
340020213,340018035,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340020213,EHPAD LES TAMARIS,EHPAD LES TAMARIS SERIGNAN,299,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.271459163661724,3.27084586235414,Personnes âgées,34299
340020213,340018035,Accueil temporaire pour Personnes Âgées,Accueil de Jour,,,,,,340020213,EHPAD LES TAMARIS,EHPAD LES TAMARIS SERIGNAN,299,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.271459163661724,3.27084586235414,Personnes âgées,34299
110006988,340021237,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,110006988,EHPAD LES TERRASSES DU CAROUX,EHPAD LES TERRASSES DU CAROUX,084,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.40062231542874,3.190101898982402,Personnes âgées,34084
340788314,340787530,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788314,EHPAD LES TILLEULS,EHPAD LES TILLEULS,178,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.439585598896684,3.146451243706486,Personnes âgées,34178
340788314,340787530,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788314,EHPAD LES TILLEULS,EHPAD LES TILLEULS,178,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.439585598896684,3.146451243706486,Personnes âgées,34178
340009349,340783828,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340009349,EHPAD LES TREILLES,EHPAD VILLAGE DE RETRAITE LES TREILLES,260,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.65568592356495,3.0433655697208764,Personnes âgées,34260
340023209,340787597,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340023209,EHPAD LOU CASTELLAS,EHPAD RESIDENCE MUTUALISTE LOU CASTELLAS,225,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.364280915862935,3.0457121803007157,Personnes âgées,34225
340023209,340787597,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340023209,EHPAD LOU CASTELLAS,EHPAD RESIDENCE MUTUALISTE LOU CASTELLAS,225,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.364280915862935,3.0457121803007157,Personnes âgées,34225
340000579,340781475,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340000579,EHPAD LOU REDOUNDEL,EHPAD LOU REDOUNDEL,293,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.60425718326116,2.7018892543320607,Personnes âgées,34293
340000579,340781475,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000579,EHPAD LOU REDOUNDEL,EHPAD LOU REDOUNDEL,293,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.60425718326116,2.7018892543320607,Personnes âgées,34293
750721334,340017359,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,750721334,EHPAD LOUIS FONOLL,EHPAD LOUIS FONOLL,183,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.28631298689499,3.121449576815312,Personnes âgées,34183
750721334,340017359,Accueil pour Personnes Âgées,Accueil de Jour,,,,,,750721334,EHPAD LOUIS FONOLL,EHPAD LOUIS FONOLL,183,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.28631298689499,3.121449576815312,Personnes âgées,34183
750721334,340017359,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,750721334,EHPAD LOUIS FONOLL,EHPAD LOUIS FONOLL,183,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.28631298689499,3.121449576815312,Personnes âgées,34183
750721334,340017359,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,750721334,EHPAD LOUIS FONOLL,EHPAD LOUIS FONOLL,183,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.28631298689499,3.121449576815312,Personnes âgées,34183
340789726,340789734,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340789726,EHPAD LOUIS LAGET,EHPAD LOUIS LAGET,022,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.66861084146323,4.017871246843263,Personnes âgées,34022
340789726,340789734,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,340789726,EHPAD LOUIS LAGET,EHPAD LOUIS LAGET,022,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.66861084146323,4.017871246843263,Personnes âgées,34022
340789726,340789734,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340789726,EHPAD LOUIS LAGET,EHPAD LOUIS LAGET,022,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.66861084146323,4.017871246843263,Personnes âgées,34022
340000900,340784107,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340000900,EHPAD MA MAISON,EHPAD MA MAISON PETITES SOEURS DES PAUVRES DE MONTPELLIER,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.616298970567634,3.8759764100438754,Personnes âgées,34172
340797448,340797455,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340797448,EHPAD MAISON DE FAMILLE,EHPAD MAISON DE FAMILLE,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.5931097262399,3.8868364881129014,Personnes âgées,34172
340785856,340018092,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785856,EHPAD MALBOSC,EHPAD MALBOSC,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.63424207467693,3.8319371993818696,Personnes âgées,34172
340785856,340018092,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785856,EHPAD MALBOSC,EHPAD MALBOSC,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.63424207467693,3.8319371993818696,Personnes âgées,34172
340785856,340018092,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,340785856,EHPAD MALBOSC,EHPAD MALBOSC,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.63424207467693,3.8319371993818696,Personnes âgées,34172
340001833,340789387,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340001833,EHPAD MAS DU MOULIN,EHPAD MAISON DE RETRAITE LE MAS DU MOULIN,073,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.32170923802571,3.300425098018519,Personnes âgées,34073
340785898,340787712,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340785898,EHPAD MATHILDE LARTIGUE,EHPAD MATHILDE LARTIGUES (EX RESIDENCE FOYER LA CARRIERA),172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.641544069290696,3.8170096065034236,Personnes âgées,34172
340785898,340787712,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MATHILDE LARTIGUE,EHPAD MATHILDE LARTIGUES (EX RESIDENCE FOYER LA CARRIERA),172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.641544069290696,3.8170096065034236,Personnes âgées,34172
340785898,340787712,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MATHILDE LARTIGUE,EHPAD MATHILDE LARTIGUES (EX RESIDENCE FOYER LA CARRIERA),172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.641544069290696,3.8170096065034236,Personnes âgées,34172
340014182,340014190,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340014182,EHPAD MATHILDE LAURENT,EHPAD MATHILDE LAURENT,337,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.532740233589216,3.8544584068308785,Personnes âgées,34337
340014182,340014190,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340014182,EHPAD MATHILDE LAURENT,EHPAD MATHILDE LAURENT,337,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.532740233589216,3.8544584068308785,Personnes âgées,34337
340785898,340784297,Pôles d'activité et de soins adaptés,Accueil de Jour,,,,,,340785898,EHPAD MICHEL BELORGEOT,EHPAD RESIDENCE FOYER MICHEL BELORGEOT,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.61688012523841,3.831432753822571,Personnes âgées,34172
340785898,340784297,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340785898,EHPAD MICHEL BELORGEOT,EHPAD RESIDENCE FOYER MICHEL BELORGEOT,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.61688012523841,3.831432753822571,Personnes âgées,34172
340785898,340784297,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MICHEL BELORGEOT,EHPAD RESIDENCE FOYER MICHEL BELORGEOT,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.61688012523841,3.831432753822571,Personnes âgées,34172
340785898,340784297,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MICHEL BELORGEOT,EHPAD RESIDENCE FOYER MICHEL BELORGEOT,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.61688012523841,3.831432753822571,Personnes âgées,34172
340788538,340787472,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788538,EHPAD MIREILLE VIDAL,EHPAD FOYER RESIDENCE MIREILLE VIDAL,289,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.39455043177364,3.416588431307288,Personnes âgées,34289
340788538,340787472,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340788538,EHPAD MIREILLE VIDAL,EHPAD FOYER RESIDENCE MIREILLE VIDAL,289,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.39455043177364,3.416588431307288,Personnes âgées,34289
340785898,340784099,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340785898,EHPAD MONTPELLIERET,EHPAD RESIDENCE FOYER MONTPELLIERET,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.6103928000761,3.879393375090781,Personnes âgées,34172
340785898,340784099,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MONTPELLIERET,EHPAD RESIDENCE FOYER MONTPELLIERET,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.6103928000761,3.879393375090781,Personnes âgées,34172
340785898,340784099,Accueil pour Personnes Âgées,Hébergement Complet Internat,,,,,,340785898,EHPAD MONTPELLIERET,EHPAD RESIDENCE FOYER MONTPELLIERET,172,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.6103928000761,3.879393375090781,Personnes âgées,34172
340788371,340784727,Section Cure Médicale (dont),Hébergement Complet Internat,,,,,,340788371,EHPAD MONTPLAISIR,EHPAD MONTPLAISIR,281,34,HERAULT,500,Etablissement d'hébergement pour personnes âgées dépendantes,43.52656342929264,3.523912542359714,Personnes âgées,34281
