annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2020,48,de 65 à 69 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",10030,120.0,1.2
2020,48,de 65 à 69 ans,Traitements du risque vasculaire (hors pathologies),30090,6980.0,23.2
2020,48,de 65 à 69 ans,Traitements psychotropes (hors pathologies),50150,3060.0,6.1
2020,48,de 70 à 74 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,9780,530.0,5.42
2020,48,de 70 à 74 ans,Cancers,119820,4960.0,4.14
2020,48,de 70 à 74 ans,Diabète,9780,1420.0,14.52
2020,48,de 70 à 74 ans,Hospitalisation pour Covid-19,7340,40.0,0.54
2020,48,de 70 à 74 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",9780,2080.0,21.27
2020,48,de 70 à 74 ans,Insuffisance rénale chronique terminale,14680,50.0,0.34
2020,48,de 70 à 74 ans,Maladies cardioneurovasculaires,136930,6450.0,4.71
2020,48,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),9780,200.0,2.04
2020,48,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,80690,1160.0,1.44
2020,48,de 70 à 74 ans,Maladies neurologiques,53790,920.0,1.71
2020,48,de 70 à 74 ans,Maladies psychiatriques,58680,1550.0,2.64
2020,48,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),9780,960.0,9.82
2020,48,de 70 à 74 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",9780,80.0,0.82
2020,48,de 70 à 74 ans,Traitements du risque vasculaire (hors pathologies),29340,8320.0,28.36
2020,48,de 70 à 74 ans,Traitements psychotropes (hors pathologies),48900,3440.0,7.03
2020,48,de 75 à 79 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,6060,400.0,6.6
2020,48,de 75 à 79 ans,Cancers,69600,3700.0,5.32
2020,48,de 75 à 79 ans,Diabète,6060,1030.0,17.0
2020,48,de 75 à 79 ans,Hospitalisation pour Covid-19,4500,50.0,1.11
2020,48,de 75 à 79 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",6060,1540.0,25.41
2020,48,de 75 à 79 ans,Insuffisance rénale chronique terminale,6060,30.0,0.5
2020,48,de 75 à 79 ans,Maladies cardioneurovasculaires,84840,5640.0,6.65
2020,48,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),6060,120.0,1.98
2020,48,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,40860,770.0,1.88
2020,48,de 75 à 79 ans,Maladies neurologiques,27270,1040.0,3.81
2020,48,de 75 à 79 ans,Maladies psychiatriques,31770,930.0,2.93
2020,48,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),6060,660.0,10.89
2020,48,de 75 à 79 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",6060,70.0,1.16
2020,48,de 75 à 79 ans,Traitements du risque vasculaire (hors pathologies),18180,5480.0,30.14
2020,48,de 75 à 79 ans,Traitements psychotropes (hors pathologies),27270,2610.0,9.57
2020,48,de 80 à 84 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,5300,490.0,9.25
2020,48,de 80 à 84 ans,Cancers,62120,3480.0,5.6
2020,48,de 80 à 84 ans,Diabète,5300,880.0,16.6
2020,48,de 80 à 84 ans,Hospitalisation pour Covid-19,5300,60.0,1.13
2020,48,de 80 à 84 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",5300,1420.0,26.79
2020,48,de 80 à 84 ans,Maladies cardioneurovasculaires,67730,6660.0,9.83
2020,48,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),5300,90.0,1.7
2020,48,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,33280,620.0,1.86
2020,48,de 80 à 84 ans,Maladies neurologiques,23850,1510.0,6.33
2020,48,de 80 à 84 ans,Maladies psychiatriques,25020,1170.0,4.68
2020,48,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),5300,680.0,12.83
2020,48,de 80 à 84 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",4130,30.0,0.73
2020,48,de 80 à 84 ans,Traitements du risque vasculaire (hors pathologies),15900,4840.0,30.44
2020,48,de 80 à 84 ans,Traitements psychotropes (hors pathologies),26500,3090.0,11.66
2020,48,de 85 à 89 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,4160,440.0,10.58
2020,48,de 85 à 89 ans,Cancers,41600,2760.0,6.63
2020,48,de 85 à 89 ans,Diabète,4160,700.0,16.83
2020,48,de 85 à 89 ans,Hospitalisation pour Covid-19,4160,60.0,1.44
2020,48,de 85 à 89 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",4160,1220.0,29.33
2020,48,de 85 à 89 ans,Maladies cardioneurovasculaires,55350,6600.0,11.92
2020,48,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),4160,60.0,1.44
2020,48,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,22420,550.0,2.45
2020,48,de 85 à 89 ans,Maladies neurologiques,15830,1550.0,9.79
2020,48,de 85 à 89 ans,Maladies psychiatriques,18720,930.0,4.97
2020,48,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),4160,540.0,12.98
2020,48,de 85 à 89 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",3350,30.0,0.9
2020,48,de 85 à 89 ans,Traitements du risque vasculaire (hors pathologies),12480,3560.0,28.53
2020,48,de 85 à 89 ans,Traitements psychotropes (hors pathologies),20800,2710.0,13.03
2020,48,de 90 à 94 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,2300,260.0,11.3
2020,48,de 90 à 94 ans,Cancers,19900,1460.0,7.34
2020,48,de 90 à 94 ans,Diabète,2300,360.0,15.65
2020,48,de 90 à 94 ans,Hospitalisation pour Covid-19,1950,50.0,2.56
2020,48,de 90 à 94 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",2300,680.0,29.57
2020,48,de 90 à 94 ans,Maladies cardioneurovasculaires,29550,4130.0,13.98
2020,48,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),1150,10.0,0.87
2020,48,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,7700,220.0,2.86
2020,48,de 90 à 94 ans,Maladies neurologiques,8850,1240.0,14.01
2020,48,de 90 à 94 ans,Maladies psychiatriques,5750,450.0,7.83
2020,48,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),2300,320.0,13.91
2020,48,de 90 à 94 ans,Traitements du risque vasculaire (hors pathologies),6900,1760.0,25.51
2020,48,de 90 à 94 ans,Traitements psychotropes (hors pathologies),11500,1850.0,16.09
2020,48,plus de 95 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,810,100.0,12.35
2020,48,plus de 95 ans,Cancers,2870,260.0,9.06
2020,48,plus de 95 ans,Diabète,920,110.0,11.96
2020,48,plus de 95 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",920,240.0,26.09
2020,48,plus de 95 ans,Maladies cardioneurovasculaires,10380,1580.0,15.22
2020,48,plus de 95 ans,Maladies neurologiques,1840,580.0,31.52
2020,48,plus de 95 ans,Maladies psychiatriques,1620,150.0,9.26
2020,48,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),920,100.0,10.87
2020,48,plus de 95 ans,Traitements du risque vasculaire (hors pathologies),1840,520.0,28.26
2020,48,plus de 95 ans,Traitements psychotropes (hors pathologies),4380,780.0,17.81
2020,48,tous âges,Affections de longue durée (dont 31 et 32) pour d'autres causes,141300,4400.0,3.11
2020,48,tous âges,Cancers,1836900,28420.0,1.55
2020,48,tous âges,Diabète,141300,8360.0,5.92
2020,48,tous âges,Hospitalisation pour Covid-19,141300,410.0,0.29
2020,48,tous âges,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",141300,19960.0,14.13
2020,48,tous âges,Insuffisance rénale chronique terminale,387830,360.0,0.09
2020,48,tous âges,Maladies cardioneurovasculaires,2119500,44950.0,2.12
2020,48,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),141300,1380.0,0.98
2020,48,tous âges,Maladies inflammatoires ou rares ou infection VIH,1413000,10560.0,0.75
2020,48,tous âges,Maladies neurologiques,1130400,11700.0,1.04
2020,48,tous âges,Maladies psychiatriques,989100,20210.0,2.04
2020,48,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),141300,7540.0,5.34
2020,48,tous âges,Maternité (avec ou sans pathologies),72140,2000.0,2.77
2020,48,tous âges,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",141300,1400.0,0.99
2020,48,tous âges,Traitements du risque vasculaire (hors pathologies),423900,46770.0,11.03
2020,48,tous âges,Traitements psychotropes (hors pathologies),706500,30520.0,4.32
2020,65,de 0 à 4 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,17700,140.0,0.79
2020,65,de 0 à 4 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",17700,4150.0,23.45
2020,65,de 0 à 4 ans,Maladies cardioneurovasculaires,30820,90.0,0.29
2020,65,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,8850,10.0,0.11
2020,65,de 0 à 4 ans,Maladies neurologiques,35400,130.0,0.37
2020,65,de 0 à 4 ans,Maladies psychiatriques,26860,100.0,0.37
2020,65,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),17700,920.0,5.2
2020,65,de 0 à 4 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",17700,620.0,3.5
2020,65,de 10 à 14 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,22850,230.0,1.01
2020,65,de 10 à 14 ans,Cancers,34600,60.0,0.17
2020,65,de 10 à 14 ans,Diabète,22850,50.0,0.22
2020,65,de 10 à 14 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",22850,1010.0,4.42
2020,65,de 10 à 14 ans,Maladies cardioneurovasculaires,28720,40.0,0.14
2020,65,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,62990,120.0,0.19
2020,65,de 10 à 14 ans,Maladies neurologiques,63000,330.0,0.52
2020,65,de 10 à 14 ans,Maladies psychiatriques,91720,1000.0,1.09
2020,65,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),22850,1020.0,4.46
2020,65,de 10 à 14 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",16970,50.0,0.29
2020,65,de 10 à 14 ans,Traitements psychotropes (hors pathologies),34600,70.0,0.2
2020,65,de 15 à 19 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,24360,270.0,1.11
2020,65,de 15 à 19 ans,Cancers,24360,40.0,0.16
2020,65,de 15 à 19 ans,Diabète,24360,80.0,0.33
2020,65,de 15 à 19 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",24360,2280.0,9.36
2020,65,de 15 à 19 ans,Maladies cardioneurovasculaires,48920,90.0,0.18
2020,65,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),18370,30.0,0.16
2020,65,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,73080,190.0,0.26
2020,65,de 15 à 19 ans,Maladies neurologiques,60900,290.0,0.48
2020,65,de 15 à 19 ans,Maladies psychiatriques,152350,1490.0,0.98
2020,65,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),24360,800.0,3.28
2020,65,de 15 à 19 ans,Maternité (avec ou sans pathologies),11980,100.0,0.83
2020,65,de 15 à 19 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",24360,120.0,0.49
2020,65,de 15 à 19 ans,Traitements du risque vasculaire (hors pathologies),48720,120.0,0.25
2020,65,de 15 à 19 ans,Traitements psychotropes (hors pathologies),91450,470.0,0.51
2020,65,de 20 à 24 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,22710,230.0,1.01
2020,65,de 20 à 24 ans,Cancers,68120,150.0,0.22
2020,65,de 20 à 24 ans,Diabète,22710,100.0,0.44
2020,65,de 20 à 24 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",22710,1860.0,8.19
2020,65,de 20 à 24 ans,Maladies cardioneurovasculaires,73960,190.0,0.26
2020,65,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),17200,30.0,0.17
2020,65,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,96340,390.0,0.4
2020,65,de 20 à 24 ans,Maladies neurologiques,73970,390.0,0.53
2020,65,de 20 à 24 ans,Maladies psychiatriques,158970,1570.0,0.99
2020,65,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),22710,660.0,2.91
2020,65,de 20 à 24 ans,Maternité (avec ou sans pathologies),11020,620.0,5.63
2020,65,de 20 à 24 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",22710,140.0,0.62
2020,65,de 20 à 24 ans,Traitements du risque vasculaire (hors pathologies),45420,240.0,0.53
2020,65,de 20 à 24 ans,Traitements psychotropes (hors pathologies),79480,790.0,0.99
2020,65,de 25 à 29 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,20380,160.0,0.79
2020,65,de 25 à 29 ans,Cancers,61360,230.0,0.37
2020,65,de 25 à 29 ans,Diabète,20380,120.0,0.59
2020,65,de 25 à 29 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",20380,1500.0,7.36
2020,65,de 25 à 29 ans,Maladies cardioneurovasculaires,50950,150.0,0.29
2020,65,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),20380,60.0,0.29
2020,65,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,101900,510.0,0.5
2020,65,de 25 à 29 ans,Maladies neurologiques,71330,330.0,0.46
2020,65,de 25 à 29 ans,Maladies psychiatriques,137510,1520.0,1.11
2020,65,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),20380,560.0,2.75
2020,65,de 25 à 29 ans,Maternité (avec ou sans pathologies),10300,1760.0,17.09
2020,65,de 25 à 29 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",20380,120.0,0.59
2020,65,de 25 à 29 ans,Traitements du risque vasculaire (hors pathologies),50950,270.0,0.53
2020,65,de 25 à 29 ans,Traitements psychotropes (hors pathologies),91710,1150.0,1.25
2020,65,de 30 à 34 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,22400,260.0,1.16
2020,65,de 30 à 34 ans,Cancers,113240,830.0,0.73
2020,65,de 30 à 34 ans,Diabète,22400,220.0,0.98
2020,65,de 30 à 34 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",22400,1790.0,7.99
2020,65,de 30 à 34 ans,Maladies cardioneurovasculaires,78400,280.0,0.36
2020,65,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),22400,90.0,0.4
2020,65,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,168620,850.0,0.5
2020,65,de 30 à 34 ans,Maladies neurologiques,78400,480.0,0.61
2020,65,de 30 à 34 ans,Maladies psychiatriques,150890,2160.0,1.43
2020,65,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),22400,720.0,3.21
2020,65,de 30 à 34 ans,Maternité (avec ou sans pathologies),11820,2180.0,18.44
2020,65,de 30 à 34 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",22400,240.0,1.07
2020,65,de 30 à 34 ans,Traitements du risque vasculaire (hors pathologies),56000,580.0,1.04
2020,65,de 30 à 34 ans,Traitements psychotropes (hors pathologies),112000,1840.0,1.64
2020,65,de 35 à 39 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,23810,280.0,1.18
2020,65,de 35 à 39 ans,Cancers,119840,1020.0,0.85
2020,65,de 35 à 39 ans,Diabète,23810,320.0,1.34
2020,65,de 35 à 39 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",23810,2280.0,9.58
2020,65,de 35 à 39 ans,Insuffisance rénale chronique terminale,23820,30.0,0.13
2020,65,de 35 à 39 ans,Maladies cardioneurovasculaires,142470,560.0,0.39
2020,65,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),23810,120.0,0.5
2020,65,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,190890,1160.0,0.61
2020,65,de 35 à 39 ans,Maladies neurologiques,113300,570.0,0.5
2020,65,de 35 à 39 ans,Maladies psychiatriques,154770,2790.0,1.8
2020,65,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),23810,880.0,3.7
2020,65,de 35 à 39 ans,Maternité (avec ou sans pathologies),12300,1220.0,9.92
2020,65,de 35 à 39 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",23810,340.0,1.43
2020,65,de 35 à 39 ans,Traitements du risque vasculaire (hors pathologies),71430,930.0,1.3
2020,65,de 35 à 39 ans,Traitements psychotropes (hors pathologies),119050,2720.0,2.28
2020,65,de 40 à 44 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,24470,340.0,1.39
2020,65,de 40 à 44 ans,Cancers,136400,1310.0,0.96
2020,65,de 40 à 44 ans,Diabète,24470,400.0,1.63
2020,65,de 40 à 44 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",24470,2420.0,9.89
2020,65,de 40 à 44 ans,Insuffisance rénale chronique terminale,12230,10.0,0.08
2020,65,de 40 à 44 ans,Maladies cardioneurovasculaires,232440,1070.0,0.46
2020,65,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),24470,200.0,0.82
2020,65,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,178300,1240.0,0.7
2020,65,de 40 à 44 ans,Maladies neurologiques,122350,790.0,0.65
2020,65,de 40 à 44 ans,Maladies psychiatriques,140400,3240.0,2.31
2020,65,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),24470,1080.0,4.41
2020,65,de 40 à 44 ans,Maternité (avec ou sans pathologies),12840,380.0,2.96
2020,65,de 40 à 44 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",24470,380.0,1.55
2020,65,de 40 à 44 ans,Traitements du risque vasculaire (hors pathologies),73410,2220.0,3.02
2020,65,de 40 à 44 ans,Traitements psychotropes (hors pathologies),122350,3910.0,3.2
2020,65,de 45 à 49 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,27900,460.0,1.65
2020,65,de 45 à 49 ans,Cancers,218010,2270.0,1.04
2020,65,de 45 à 49 ans,Diabète,27900,830.0,2.97
2020,65,de 45 à 49 ans,Hospitalisation pour Covid-19,13950,20.0,0.14
2020,65,de 45 à 49 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",27900,2920.0,10.47
2020,65,de 45 à 49 ans,Insuffisance rénale chronique terminale,13950,10.0,0.07
2020,65,de 45 à 49 ans,Maladies cardioneurovasculaires,313110,2290.0,0.73
2020,65,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),27900,340.0,1.22
2020,65,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,223710,1500.0,0.67
2020,65,de 45 à 49 ans,Maladies neurologiques,132780,1050.0,0.79
